,movieid,name,genre,rating
2817,3031,Repossessed  ,Comedy,2
2818,3032,Omega Man,SciFi,4
2819,3033,Spaceballs  ,"Comedy,SciFi",3
2820,3034,Robin Hood  ,"Animation,Children",4
2821,3035,Mister Roberts  ,"Comedy,Drama,War",4
2822,3036,Quest for Fire  ,Adventure,3
2823,3037,Little Big Man  ,"Comedy,Drama,Western",4
2824,3038,Face in the Crowd,Drama,4
2825,3039,Trading Places  ,Comedy,4
2826,3040,Meatballs  ,Comedy,3
2827,3041,Meatballs Part II  ,Comedy,2
2828,3042,Meatballs III  ,Comedy,2
2829,3043,Meatballs 4  ,Comedy,2
2830,3044,Dead Again  ,"Mystery,Romance,Thriller",4
2831,3045,Peter's Friends  ,"Comedy,Drama",3
2832,3046,Incredibly TrueAdventureof Two Girls in Love,"Comedy,Romance",3
2833,3047,Experience Preferred... But Not Essential  ,Drama,4
2834,3048,Under the Rainbow  ,Comedy,2
2835,3049,How I Won theWar,"Comedy,War",3
2836,3050,Light It Up  ,Drama,3
2837,3051,Anywhere But Here  ,Drama,3
2838,3052,Dogma  ,Comedy,4
2839,3053,Messenger: The Story of Joan of Arc,"Drama,War",3
2840,3054,Pokémon: The First Movie  ,"Animation,Children",2
2841,3055,Felicia's Journey  ,Thriller,3
2842,3056,Oxygen  ,Thriller,4
2843,3057,Where's Marlowe?  ,Comedy,4
2844,3058,Ape,"Horror,SciFi",2
2845,3060,Commitments,"Comedy,Drama",4
2846,3061,Holiday Inn  ,"Comedy,Musical",4
2847,3062,Longest Day,"Action,Drama",4
2848,3063,Poison Ivy  ,Thriller,3
2849,3064,Poison Ivy: New Seduction  ,Thriller,2
2850,3065,Ten Benny  ,Drama,4
2851,3066,Tora! Tora! Tora!  ,War,4
2852,3067,Women on the Verge of a Nervous Breakdown  ,"Comedy,Drama",4
2853,3068,Verdict,Drama,4
2854,3069,Effect of Gamma Rays on Man-in-the-Moon Marigolds,Drama,4
2855,3070,Adventures of Buckaroo Bonzai Across the 8th Dimension,"Adventure,Comedy",3
2856,3071,Stand and Deliver  ,Drama,4
2857,3072,Moonstruck  ,Comedy,4
2858,3073,Sandpiper,"Drama,Romance",3
2859,3074,Jeremiah Johnson  ,Western,4
2860,3075,Repulsion  ,Thriller,4
2861,3076,Irma la Douce  ,Comedy,4
2862,3077,42 Up  ,Documentary,4
2863,3078,Liberty Heights  ,Drama,4
2864,3079,Mansfield Park  ,Drama,4
2865,3081,Sleepy Hollow  ,"Horror,Romance",4
2866,3082,World Is Not Enough,"Action,Thriller",3
2867,3083,All About My Mother (Todo Sobre Mi Madre)  ,"Comedy,Drama",4
2868,3084,Home Page  ,Documentary,4
2869,3085,Living Dead Girl,Horror,2
2870,3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland)  ,Comedy,4
2871,3087,Scrooged  ,Comedy,3
2872,3088,Harvey  ,Comedy,4
2873,3089,Bicycle Thief,Drama,4
2874,3090,Matewan  ,Drama,4
2875,3091,Kagemusha  ,"Drama,War",4
2876,3092,Chushingura  ,Drama,4
2877,3093,McCabe & Mrs. Miller  ,"Drama,Western",4
2878,3094,Maurice  ,"Drama,Romance",4
2879,3095,Grapes of Wrath,Drama,4
2880,3096,My Man Godfrey  ,Comedy,4
2881,3097,Shop Around the Corner,"Comedy,Romance",4
2882,3098,Natural,Drama,4
2883,3099,Shampoo  ,"Comedy,Romance",3
2884,3100,River Runs Through It,Drama,4
2885,3101,Fatal AttrAction ,Thriller,4
2886,3102,Jagged Edge  ,Thriller,4
2887,3103,Stanley & Iris  ,"Drama,Romance",3
2888,3104,Midnight Run  ,"Action,Adventure,Comedy",4
2889,3105,Awakenings  ,Drama,4
2890,3106,Come See the Paradise  ,"Drama,Romance",3
2891,3107,Backdraft  ,"Action,Drama",3
2892,3108,Fisher King,"Comedy,Drama",4
2893,3109,River,Drama,3
2894,3110,Country  ,Drama,3
2895,3111,Places in the Heart  ,Drama,4
2896,3112,Night Mother  ,Drama,3
2897,3113,End of Days  ,"Action,Thriller",3
2898,3114,Toy Story 2  ,"Animation,Children,Comedy",4
2899,3115,Flawless  ,Drama,3
2900,3116,Miss Julie  ,Drama,3
2901,3117,Ride with the Devil  ,"Drama,Romance,War",3
2902,3118,Tumbleweeds  ,Drama,4
2903,3119,Bay of Blood (Reazione a catena)  ,Horror,2
2904,3120,Distinguished Gentleman,Comedy,3
2905,3121,Hitch-Hiker,Noir,4
2906,3122,Santa Fe Trail  ,"Drama,Romance,Western",3
2907,3123,Spring Fever USA (a.k.a. Lauderdale)  ,Comedy,1
2908,3124,Agnes Browne  ,"Comedy,Drama",3
2909,3125,End of the Affair,Drama,4
2910,3126,End of the Affair,Drama,4
2911,3127,Holy Smoke  ,Drama,3
2912,3128,Map of the World,Drama,3
2913,3129,Sweet and Lowdown  ,"Comedy,Drama",4
2914,3130,Bonfire of the Vanities  ,Comedy,2
2915,3131,Broadway Damage  ,Comedy,4
2916,3132,Daddy Long Legs  ,Comedy,4
2917,3133,Go West  ,Comedy,4
2918,3134,Grand Illusion (Grande illusion,"Drama,War",4
2919,3135,Great Santini,Drama,4
2920,3136,James Dean Story,Documentary,3
2921,3137,Sea Wolves,"Action,War",4
2922,3138,Stealing Home  ,Drama,3
2923,3139,Tarzan the Fearless  ,"Action,Adventure",3
2924,3140,Three Ages,Comedy,3
2925,3141,Two Jakes,Drama,3
2926,3142,U2: Rattle and Hum  ,"Documentary,Musical",3
2927,3143,Hell in the Pacific  ,"Drama,War",4
2928,3144,Glass Bottom Boat,"Comedy,Romance",3
2929,3145,Cradle Will Rock,Drama,3
2930,3146,Deuce Bigalow: Male Gigolo  ,Comedy,3
2931,3147,Green Mile,"Drama,Thriller",4
2932,3148,Cider House Rules,Drama,4
2933,3149,Diamonds  ,Mystery,2
2934,3150,WarZone,Drama,4
2935,3151,Bat Whispers,"Crime,Drama",2
2936,3152,Last Picture Show,Drama,4
2937,3153,7th Voyage of Sinbad,"Action,Adventure",4
2938,3154,Blood on the Sun  ,"Drama,War",4
2939,3155,Anna and the King  ,"Drama,Romance",3
2940,3156,Bicentennial Man  ,"Comedy,Drama,SciFi",3
2941,3157,Stuart Little  ,"Children,Comedy",3
2942,3158,Emperor and the Assassin,Drama,4
2943,3159,Fantasia 2000  ,"Animation,Children,Musical",4
2944,3160,Magnolia  ,Drama,4
2945,3161,Onegin  ,Drama,3
2946,3162,Simpatico  ,"Comedy,Drama",2
2947,3163,Topsy-Turvy  ,Drama,4
2948,3164,Alley Cats,Drama,4
2949,3165,Boiling Point  ,"Action,Drama",3
2950,3166,Brenda Starr  ,Adventure,1
2951,3167,Carnal Knowledge  ,Drama,4
2952,3168,Easy Rider  ,"Adventure,Drama",4
2953,3169,Falcon and the Snowman,Drama,4
2954,3171,Room at the Top  ,Drama,4
2955,3172,Ulysses (Ulisse)  ,Adventure,5
2956,3173,Any Given Sunday  ,Drama,3
2957,3174,Man on the Moon  ,"Comedy,Drama",3
2958,3175,Galaxy Quest  ,"Adventure,Comedy,SciFi",4
2959,3176,Talented Mr. Ripley,"Drama,Mystery",4
2960,3177,Next Friday  ,Comedy,3
2961,3178,Hurricane,Drama,4
2962,3179,Angela's Ashes  ,Drama,3
2963,3180,Play it to the Bone  ,"Comedy,Drama",2
2964,3181,Titus  ,Drama,4
2965,3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.  ,Documentary,4
2966,3183,Third Miracle,Drama,4
2967,3184,Montana  ,"Action,Comedy,Crime",3
2968,3185,Snow Falling on Cedars  ,Drama,3
2969,3186,Girl,Drama,3
2970,3187,Trans  ,Drama,3
2971,3188,Life and Times of Hank Greenberg,Documentary,4
2972,3189,My Dog Skip  ,Comedy,4
2973,3190,Supernova  ,"Adventure,SciFi",2
2974,3192,Terrorist,Drama,4
2975,3194,Way We Were,Drama,3
2976,3196,Stalag 17  ,"Drama,War",4
2977,3197,Presidio,Action,3
2978,3198,Papillon  ,Drama,4
2979,3199,Pal Joey  ,"Comedy,Musical,Romance",3
2980,3200,Last Detail,"Comedy,Drama",4
2981,3201,Five Easy Pieces  ,Drama,4
2982,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen)  ,Drama,1
2983,3203,Dead Calm  ,Thriller,4
2984,3204,Boys from Brazil,Thriller,4
2985,3205,Black Sunday (La Maschera Del Demonio)  ,Horror,2
2986,3206,Against All Odds  ,Romance,3
2987,3207,Snows of Kilimanjaro,Adventure,3
2988,3208,Loaded Weapon 1  ,"Action,Comedy",3
2989,3209,Loves of Carmen,Drama,1
2990,3210,Fast Times at Ridgemont High  ,Comedy,4
2991,3211,Cry in the Dark,Drama,4
2992,3212,Born to Win  ,Drama,2
2993,3213,Batman: Mask of the Phantasm  ,"Animation,Children",4
2994,3214,American Flyers  ,Drama,3
2995,3215,Voyage of the Damned  ,Drama,3
2996,3216,Vampyros Lesbos (Las Vampiras)  ,Horror,3
2997,3217,Star Is Born,Drama,3
2998,3218,Poison  ,Drama,3
2999,3219,Pacific Heights  ,Thriller,3
3000,3220,Night Tide  ,Drama,2
3001,3221,Draughtsman's Contract,Drama,3
3002,3222,Carmen  ,Drama,4
3003,3223,Zed & Two Noughts,Drama,3
3004,3224,Woman in the Dunes (Suna no onna)  ,Drama,4
3005,3225,Down to You  ,"Comedy,Romance",3
3006,3228,Wirey Spindell  ,Comedy,1
3007,3229,Another Man's Poison  ,"Crime,Drama",4
3008,3230,Odessa File,Thriller,4
3009,3232,Seven Chances  ,Comedy,4
3010,3233,Smashing Time  ,Comedy,5
3011,3235,Where the Buffalo Roam  ,Comedy,3
3012,3236,Zachariah  ,Western,4
3013,3237,Kestrel's Eye (Falkens öga)  ,Documentary,1
3014,3238,Eye of the Beholder  ,Thriller,2
3015,3239,Isn't She Great?  ,Comedy,2
3016,3240,Big Tease,Comedy,3
3017,3241,Cup,Comedy,4
3018,3242,Santitos  ,Comedy,4
3019,3243,Encino Man  ,Comedy,3
3020,3244,Goodbye Girl,"Comedy,Romance",4
3021,3245,I Am Cuba (Soy Cuba/Ya Kuba)  ,Drama,5
3022,3246,Malcolm X  ,Drama,4
3023,3247,Sister Act  ,"Comedy,Crime",3
3024,3248,Sister Act 2: Back in the Habit  ,Comedy,3
3025,3249,Hand That Rocks the Cradle,Thriller,3
3026,3250,Alive  ,Drama,3
3027,3251,Agnes of God  ,"Drama,Mystery",3
3028,3252,Scent of a Woman  ,Drama,4
3029,3253,Wayne's World  ,Comedy,4
3030,3254,Wayne's World 2  ,Comedy,3
3031,3255,League of Their Own,"Comedy,Drama",4
3032,3256,Patriot Games  ,"Action,Thriller",4
3033,3257,Bodyguard,"Action,Drama,Thriller",3
3034,3258,Death Becomes Her  ,Comedy,3
3035,3259,Far and Away  ,"Drama,Romance",3
3036,3260,Howards End  ,Drama,4
3037,3261,Singles  ,"Comedy,Drama,Romance",3
3038,3262,Twin Peaks: Fire Walk with Me  ,"Drama,Mystery",3
3039,3263,White Men Can't Jump  ,Comedy,3
3040,3264,Buffy the Vampire Slayer  ,"Comedy,Horror",3
3041,3265,Hard-Boiled (Lashou shentan)  ,"Action,Crime",4
3042,3266,Man Bites Dog (C'est arrivé près de chez vous)  ,"Action,Comedy,Crime",4
3043,3267,Mariachi,"Action,Thriller",4
3044,3268,Stop! Or My Mom Will Shoot  ,"Action,Comedy",2
3045,3269,Forever Young  ,"Adventure,Romance,SciFi",3
3046,3270,Cutting Edge,Drama,3
3047,3271,Of Mice and Men  ,Drama,4
3048,3272,Bad Lieutenant  ,"Crime,Drama",3
3049,3273,Scream 3  ,"Horror,Mystery,Thriller",3
3050,3274,Single White Female  ,Action,3
3051,3275,Boondock Saints,"Action,Comedy",4
3052,3276,Gun Shy  ,Comedy,3
3053,3277,Beloved/Friend (Amigo/Amado)  ,Drama,4
3054,3280,Baby,Horror,5
3055,3281,Brandon Teena Story,Documentary,4
3056,3282,Different for Girls  ,Comedy,4
3057,3283,Minnie and Moskowitz  ,Action,3
3058,3284,They Might Be Giants  ,"Comedy,Romance",4
3059,3285,Beach,"Adventure,Drama",3
3060,3286,Snow Day  ,Comedy,2
3061,3287,Tigger Movie,"Animation,Children",3
3062,3288,Cotton Mary  ,Drama,3
3063,3289,Not One Less (Yi ge dou bu neng shao)  ,Drama,4
3064,3290,Soft Toilet Seats  ,Comedy,3
3065,3291,Trois  ,Thriller,2
3066,3292,Big Combo,Noir,4
3067,3293,Conceiving Ada  ,"Drama,SciFi",3
3068,3294,Eaten Alive  ,Horror,2
3069,3295,Raining Stones  ,Drama,4
3070,3296,To Sir with Love  ,Drama,4
3071,3297,With Byrd at the South Pole  ,Documentary,2
3072,3298,Boiler Room  ,Drama,3
3073,3299,Hanging Up  ,"Comedy,Drama",2
3074,3300,Pitch Black  ,"Action,SciFi",3
3075,3301,Whole Nine Yards,"Comedy,Crime",3
3076,3302,Beautiful People  ,Comedy,3
3077,3303,Black Tar Heroin: The Dark End of the Street  ,Documentary,4
3078,3304,Blue Collar  ,"Crime,Drama",4
3079,3305,Bluebeard  ,"Noir,Horror",4
3080,3306,Circus,Comedy,4
3081,3307,City Lights  ,"Comedy,Drama,Romance",4
3082,3308,Flamingo Kid,"Comedy,Drama",3
3083,3309,Dog's Life,Comedy,4
3084,3310,Kid,Action,4
3085,3311,Man from Laramie,Western,4
3086,3312,McCullochs,Drama,1
3087,3313,Class Reunion  ,Comedy,2
3088,3314,Big Trees,"Action,Drama",3
3089,3315,Happy Go Lovely  ,Musical,2
3090,3316,Reindeer Games  ,"Action,Thriller",3
3091,3317,Wonder Boys  ,"Comedy,Drama",4
3092,3318,Deterrence  ,Thriller,3
3093,3319,Judy Berlin  ,Drama,3
3094,3320,Mifune (Mifunes sidste sang)  ,"Comedy,Romance",4
3095,3321,Waiting Game,Comedy,2
3096,3322,3 Strikes  ,Comedy,3
3097,3323,Chain of Fools  ,"Comedy,Crime",3
3098,3324,Drowning Mona  ,Comedy,3
3099,3325,Next Best Thing,"Comedy,Drama",2
3100,3326,What Planet Are You From?  ,"Comedy,SciFi",3
3101,3327,Beyond the Mat  ,Documentary,4
3102,3328,Ghost Dog: The Way of the Samurai  ,"Crime,Drama",4
3103,3329,Year My Voice Broke,Drama,4
3104,3330,Splendor in the Grass  ,Drama,4
3105,3331,My Tutor  ,Drama,2
3106,3333,Killing of Sister George,Drama,4
3107,3334,Key Largo  ,"Crime,Drama,Noir",4
3108,3335,Jail Bait  ,"Crime,Drama",3
3109,3336,It Happened Here  ,Drama,3
3110,3337,I'll Never Forget What's 'is Name  ,"Comedy,Drama",4
3111,3338,For All Mankind  ,Documentary,4
3112,3339,Cross of Iron  ,War,4
3113,3340,Bride of the Monster  ,"Horror,SciFi",3
3114,3341,Born Yesterday  ,Comedy,4
3115,3342,Birdy  ,"Drama,War",4
3116,3343,And God Created Woman  ,"Comedy,Drama,Romance",2
3117,3344,Blood Feast  ,Horror,3
3118,3345,Charlie,"Adventure,Children",3
3119,3346,Color Me Blood Red  ,Horror,3
3120,3347,Never Cry Wolf  ,Drama,4
3121,3349,Perils of Pauline,Comedy,3
3122,3350,Raisin in the Sun,Drama,4
3123,3351,Two Thousand Maniacs!  ,Horror,3
3124,3352,Brown's Requiem  ,Drama,3
3125,3353,Closer You Get,"Comedy,Romance",4
3126,3354,Mission to Mars  ,SciFi,3
3127,3355,Ninth Gate,Thriller,3
3128,3357,East-West (Est-ouest)  ,"Drama,Romance",4
3129,3358,Defending Your Life  ,"Comedy,Romance",4
3130,3359,Breaking Away  ,Drama,4
3131,3360,Hoosiers  ,Drama,4
3132,3361,Bull Durham  ,Comedy,4
3133,3362,Dog Day Afternoon  ,"Comedy,Crime,Drama",4
3134,3363,American Graffiti  ,"Comedy,Drama",4
3135,3364,Asphalt Jungle,"Crime,Noir",4
3136,3365,Searchers,Western,4
3137,3366,Where Eagles Dare  ,"Action,Adventure,War",4
3138,3367,Devil's Brigade,War,3
3139,3368,Big Country,"Romance,Western",4
3140,3370,Betrayed  ,"Drama,Thriller",3
3141,3371,Bound for Glory  ,Drama,4
3142,3372,Bridge at Remagen,"Action,War",4
3143,3373,Buck and the Preacher  ,Western,3
3144,3374,Daughters of the Dust  ,Drama,3
3145,3375,Destination Moon  ,SciFi,3
3146,3376,Fantastic Night,Romance,1
3147,3377,Hangmen Also Die  ,"Drama,War",4
3148,3378,Ogre,Drama,3
3149,3379,On the Beach  ,Drama,4
3150,3380,Railroaded!  ,Noir,3
3151,3381,Slaves to the Underground  ,"Comedy,Drama",4
3152,3382,Song of Freedom  ,Drama,5
3153,3384,Taking of Pelham One Two Three,Action,4
3154,3385,Volunteers  ,Comedy,3
3155,3386,JFK  ,"Drama,Mystery",4
3156,3387,Who's Harry Crumb?  ,Comedy,3
3157,3388,Harry and the Hendersons  ,Comedy,3
3158,3389,Let's Get Harry  ,"Action,Adventure",3
3159,3390,Shanghai Surprise  ,Adventure,2
3160,3391,Who's That Girl?  ,Comedy,2
3161,3392,She-Devil  ,Comedy,2
3162,3393,Date with an Angel  ,"Comedy,Fantasy",2
3163,3394,Blind Date  ,"Comedy,Romance",3
3164,3395,Nadine  ,Comedy,3
3165,3396,Muppet Movie,"Children,Comedy",4
3166,3397,Great Muppet Caper,"Children,Comedy",4
3167,3398,Muppets Take Manhattan,"Children,Comedy",4
3168,3399,Sesame Street Presents Follow That Bird  ,"Children,Comedy",3
3169,3400,We're Back! A Dinosaur's Story  ,"Animation,Children",3
3170,3401,Baby... Secret of the Lost Legend  ,"Adventure,SciFi",2
3171,3402,Turtle Diary  ,Drama,3
3172,3403,Raise the Titanic  ,"Drama,Thriller",3
3173,3404,Titanic  ,"Action,Drama",3
3174,3405,Night to Remember,"Action,Drama",4
3175,3406,Captain Horatio Hornblower  ,"Action,Adventure,War",4
3176,3407,Carriers Are Waiting,"Comedy,Drama",2
3177,3408,Erin Brockovich  ,Drama,4
3178,3409,Final Destination  ,"Drama,Thriller",3
3179,3410,Soft Fruit  ,"Comedy,Drama",4
3180,3412,Bear,Adventure,3
3181,3413,Impact  ,"Crime,Drama",4
3182,3414,Love Is a Many-Splendored Thing  ,Romance,3
3183,3415,Mirror,Drama,4
3184,3416,Trial,Drama,4
3185,3417,Crimson Pirate,"Adventure,Comedy",4
3186,3418,Thelma & Louise  ,"Action,Drama",4
3187,3419,Something for Everyone  ,"Comedy,Crime",3
3188,3420,...And Justice for All  ,"Drama,Thriller",4
3189,3421,Animal House  ,Comedy,4
3190,3422,She's Gotta Have It  ,"Comedy,Romance",3
3191,3423,School Daze  ,Drama,3
3192,3424,Do the Right Thing  ,"Comedy,Drama",4
3193,3425,Mo' Better Blues  ,Drama,3
3194,3426,Jungle Fever  ,"Drama,Romance",3
3195,3427,Coogan's Bluff  ,Crime,3
3196,3428,Champ,Drama,3
3197,3429,Creature Comforts  ,"Animation,Comedy",4
3198,3430,Death Wish  ,"Action,Drama",3
3199,3431,Death Wish II  ,"Action,Drama",3
3200,3432,Death Wish 3  ,"Action,Drama",2
3201,3433,Death Wish 4: The Crackdown  ,"Action,Drama",2
3202,3434,Death Wish V: The Face of Death  ,"Action,Drama",2
3203,3435,Double Indemnity  ,"Crime,Noir",4
3204,3436,Dying Young  ,"Drama,Romance",3
3205,3437,Cool as Ice  ,Drama,2
3206,3438,Teenage Mutant Ninja Turtles  ,"Action,Children,Fantasy",3
3207,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze  ,"Action,Children,Fantasy",2
3208,3440,Teenage Mutant Ninja Turtles III  ,"Action,Children,Fantasy",2
3209,3441,Red Dawn  ,"Action,War",3
3210,3442,Band of the Hand  ,Action,2
3211,3443,Born American  ,"Action,Drama,Thriller",4
3212,3444,Bloodsport  ,Action,3
3213,3445,Eyes of Laura Mars  ,"Mystery,Thriller",3
3214,3446,Funny Bones  ,Comedy,3
3215,3447,Good Earth,Drama,4
3216,3448,Good Morning,"Comedy,Drama",4
3217,3449,Good Mother,Drama,3
3218,3450,Grumpy Old Men  ,Comedy,3
3219,3451,Guess Who's Coming to Dinner  ,"Comedy,Drama",4
3220,3452,Romeo Must Die  ,"Action,Romance",3
3221,3453,Here on Earth  ,"Drama,Romance",2
3222,3454,Whatever It Takes  ,"Comedy,Romance",3
3223,3456,Color of Paradise,Drama,4
3224,3457,Waking the Dead  ,Drama,3
3225,3458,Blood and Sand (Sangre y Arena)  ,"Drama,Romance",3
3226,3459,Gothic  ,"Drama,Horror",3
3227,3460,Hillbillys in a Haunted House  ,Comedy,1
3228,3461,Lord of the Flies  ,"Adventure,Drama,Thriller",4
3229,3462,Modern Times  ,Comedy,4
3230,3463,Last Resort  ,Comedy,2
3231,3464,Solar Crisis  ,"SciFi,Thriller",2
3232,3465,That's Life!  ,Drama,3
3233,3466,Heart and Souls  ,"Comedy,Fantasy",4
3234,3467,Hud  ,"Drama,Western",4
3235,3468,Hustler,Drama,4
3236,3469,Inherit the Wind  ,Drama,4
3237,3470,Dersu Uzala  ,"Adventure,Drama",4
3238,3471,Close Encounters of the Third Kind  ,"Drama,SciFi",4
3239,3472,HorrorHotel (a.k.a. The City of the Dead)  ,Horror,2
3240,3473,Jonah Who Will Be 25 in the Year 2000  ,Comedy,3
3241,3474,Retroactive  ,"SciFi,Thriller",3
3242,3475,Place in the Sun,"Drama,Romance",4
3243,3476,Jacob's Ladder  ,"Horror,Mystery,Thriller",4
3244,3477,Empire Records  ,"Comedy,Drama",3
3245,3478,Bamba,Drama,3
3246,3479,Ladyhawke  ,"Adventure,Fantasy,Romance",4
3247,3480,Lucas  ,Drama,4
3248,3481,High Fidelity  ,Comedy,4
3249,3482,Price of Glory  ,Drama,3
3250,3483,Road to El Dorado,"Animation,Children",3
3251,3484,Skulls,Thriller,3
3252,3485,Autopsy (Macchie Solari)  ,Horror,2
3253,3486,Devil Girl From Mars  ,SciFi,3
3254,3487,Dorado,Western,4
3255,3488,Hideous Sun Demon,"Horror,SciFi",2
3256,3489,Hook  ,"Adventure,Fantasy",3
3257,3490,HorrorExpress  ,Horror,3
3258,3491,My Chauffeur  ,Comedy,3
3259,3492,Son of the Sheik,Adventure,4
3260,3493,Torso (Corpi Presentano Tracce di Violenza Carnale)  ,Horror,1
3261,3494,True Grit  ,"Adventure,Western",4
3262,3495,Roadside Prophets  ,"Comedy,Drama",4
3263,3496,Madame Sousatzka  ,Drama,3
3264,3497,Max Dugan Returns  ,Comedy,3
3265,3498,Midnight Express  ,Drama,4
3266,3499,Misery  ,Horror,4
3267,3500,Mr. Saturday Night  ,"Comedy,Drama",3
3268,3501,Murphy'sRomance,"Comedy,Romance",4
3269,3502,My Life  ,Drama,4
3270,3503,Solaris (Solyaris)  ,"Drama,SciFi",3
3271,3504,Network  ,"Comedy,Drama",4
3272,3505,No Way Out  ,Thriller,4
3273,3506,North Dallas Forty  ,"Comedy,Drama",3
3274,3507,Odd Couple,Comedy,4
3275,3508,Outlaw Josey Wales,Western,4
3276,3509,Black and White  ,Drama,3
3277,3510,Frequency  ,"Drama,Thriller",4
3278,3511,Ready to Rumble  ,Comedy,3
3279,3512,Return to Me  ,"Drama,Romance",4
3280,3513,Rules of Engagement  ,"Drama,Thriller",3
3281,3514,Joe Gould's Secret  ,Drama,3
3282,3515,Me Myself I  ,Comedy,3
3283,3516,Bell,"Comedy,Romance",4
3284,3517,Bells,"Crime,Drama",4
3285,3518,End of Violence,"Drama,Thriller",3
3286,3519,Force 10 from Navarone  ,"Action,War",3
3287,3520,How to Stuff a Wild Bikini  ,Comedy,3
3288,3521,Mystery Train  ,"Comedy,Crime,Drama",4
3289,3522,Sacco and Vanzetti (Sacco e Vanzetti)  ,Drama,4
3290,3523,Taffin  ,"Action,Thriller",3
3291,3524,Arthur  ,"Comedy,Romance",3
3292,3525,Bachelor Party  ,Comedy,3
3293,3526,Parenthood  ,"Comedy,Drama",4
3294,3527,Predator  ,"Action,SciFi,Thriller",4
3295,3528,Prince of Tides,"Drama,Romance",3
3296,3529,Postman Always Rings Twice,"Crime,Thriller",3
3297,3530,Smoking/No Smoking  ,Comedy,4
3298,3531,All the Vermeers in New York  ,"Comedy,Drama,Romance",3
3299,3532,Freedom for Us (À nous la liberté )  ,Comedy,4
3300,3533,Actor's Revenge,Drama,3
3301,3534,28 Days  ,Comedy,3
3302,3535,American Psycho  ,"Comedy,Horror,Thriller",3
3303,3536,Keeping the Faith  ,"Comedy,Romance",4
3304,3537,Where the Money Is  ,"Comedy,Drama",3
3305,3538,East is East  ,Comedy,4
3306,3539,Filth and the Fury,Documentary,4
3307,3540,Passion of Mind  ,"Romance,Thriller",3
3308,3542,Coming Apart  ,Drama,3
3309,3543,Diner  ,"Comedy,Drama",4
3310,3544,Shakes the Clown  ,Comedy,3
3311,3545,Cabaret  ,"Musical,War",4
3312,3546,What Ever Happened to Baby Jane?  ,"Drama,Thriller",4
3313,3547,Prick Up Your Ears  ,Drama,4
3314,3548,Auntie Mame  ,"Comedy,Drama",4
3315,3549,Guys and Dolls  ,Musical,4
3316,3550,Hunger,Horror,3
3317,3551,Marathon Man  ,Thriller,4
3318,3552,Caddyshack  ,Comedy,4
3319,3553,Gossip  ,"Drama,Thriller",3
3320,3554,Love and Basketball  ,"Drama,Romance",3
3321,3555,U-571  ,"Action,Thriller",4
3322,3556,Virgin Suicides,"Comedy,Drama",4
3323,3557,Jennifer 8  ,Thriller,3
3324,3559,Limelight  ,Drama,4
3325,3562,Committed  ,"Comedy,Drama",3
3326,3563,Crow: Salvation,"Action,Horror",2
3327,3564,Flintstones in Viva Rock Vegas,"Children,Comedy",2
3328,3565,Where the Heart Is  ,"Comedy,Drama",3
3329,3566,Big Kahuna,"Comedy,Drama",3
3330,3567,Bossa Nova  ,Comedy,3
3331,3568,Smiling Fish and Goat on Fire  ,Drama,3
3332,3569,Idiots,"Comedy,Drama",3
3333,3570,Last September,Drama,4
3334,3571,Time Code  ,Drama,3
3335,3572,Carnosaur  ,"Horror,SciFi",2
3336,3573,Carnosaur 2  ,"Horror,SciFi",1
3337,3574,Carnosaur 3: Primal Species  ,"Horror,SciFi",1
3338,3575,Defying Gravity  ,Drama,3
3339,3576,Hidden,"Action,Horror",4
3340,3577,Two Moon Juction  ,Drama,3
3341,3578,Gladiator  ,"Action,Drama",4
3342,3579,I Dreamed of Africa  ,Drama,2
3343,3580,Up at the Villa  ,Drama,3
3344,3581,Human Traffic  ,Drama,3
3345,3584,Breathless  ,"Action,Drama,Romance",3
3346,3585,Great Locomotive Chase,"Adventure,War",4
3347,3586,Idolmaker,Drama,3
3348,3587,Inferno  ,Horror,3
3349,3588,King of Marvin Gardens,"Crime,Drama",3
3350,3590,Lords of Flatbush,Comedy,3
3351,3591,Mr. Mom  ,"Comedy,Drama",3
3352,3592,Time Masters (Les Maîtres du Temps)  ,"Animation,SciFi",2
3353,3593,Battlefield Earth  ,"Action,SciFi",2
3354,3594,Center Stage  ,Drama,3
3355,3595,Held Up  ,Comedy,3
3356,3596,Screwed  ,Comedy,3
3357,3597,Whipped  ,Comedy,3
3358,3598,Hamlet  ,Drama,3
3359,3599,Anchors Aweigh  ,"Comedy,Musical",4
3360,3600,Blue Hawaii  ,"Comedy,Musical",3
3361,3601,Castaway Cowboy,"Comedy,Western",4
3362,3602,G. I. Blues  ,Musical,3
3363,3603,Gay Deceivers,Comedy,3
3364,3604,Gypsy  ,Musical,4
3365,3605,King Creole  ,"Drama,Musical",3
3366,3606,On the Town  ,Musical,4
3367,3607,One Little Indian  ,"Comedy,Drama,Western",5
3368,3608,Pee-wee's BigAdventure ,Comedy,3
3369,3609,Regret to Inform  ,Documentary,4
3370,3610,Roustabout  ,Musical,3
3371,3611,Saludos Amigos  ,"Animation,Children,Comedy",3
3372,3612,Slipper and the Rose,"Adventure,Musical",4
3373,3613,Things Change  ,Comedy,4
